date_time,bucket_87,bucket_88,bucket_89,bucket_90,bucket_91,bucket_92,bucket_93,bucket_94,Av_Solar_Radiation_wattpersquaremeter,Precipitation_mm,Air_Speed_meterpersecond ,Av_Air_Temperature_degreecelsius,fort_ord_average_air_direction_degreeangle,Td = T - ((100 - RH)/5.),temp - dew point == dewpointdepression
11/6/19 1:00,0,0,0,0,0,0,0,0,1,0,1.17,10.1,273.4,,
11/6/19 2:00,0,0,0,0,0,0,0,0,1,0,1.65,9.6,267.6,,
11/6/19 3:00,0,0,0,0,0,0,0,0,1,0,1.58,9.2,275.1,,
11/6/19 4:00,0,0,0,0,0,0,0,0,1,0,1.12,8.9,273.1,,
11/6/19 5:00,0,0,0,0,0,0,0,0,1,0,1.4,8.7,269.2,,
11/6/19 6:00,0,0,0,0,0,0,0,0,3,0,1.74,8.4,268.9,,
11/6/19 7:00,0,0,0,0,0,0,0,0,32,0,1.97,7.6,261.1,,
11/6/19 8:00,0,0,0,0,0,0,0,0,102,0,1.2,8.1,265,,
11/6/19 9:00,0,0,0,0,0,0,0,0,381,0,1.14,10.6,273.3,,
11/6/19 10:00,0,0,0,0,0,0,0,0,500,0,1.14,14.1,268.1,,
11/6/19 11:00,0,0,0,0,0,0,0,0,554,0,2.8,13.8,253.1,,
11/6/19 12:00,0,0,0,0,0,0,0,0,568,0,3.35,14.9,248.5,,
11/6/19 13:00,0,0,0,0,0,0,0,0,489,0,4.94,14.5,252.5,,
11/6/19 14:00,0,0,0,0,0,0,0,0,283,0,5.14,13.9,266.1,,
11/6/19 15:00,0,0,0,0,0,0,0,0,120,0,4.31,13.1,258.4,,
11/6/19 16:00,0,0,0,0,0,0,0,0,32,0,4.24,12.4,247.7,,
11/6/19 17:00,0,0,0,0,0,0,0,0,1,0,3.24,11.8,253.4,,
11/6/19 18:00,0,0,0,0,0,0,0,0,0,0,2.24,11.6,261.6,,
11/6/19 19:00,0,0,0,0,0,0,0,0,0,0,2.3,11.4,257,,
11/6/19 20:00,0,0,0,0,0,0,0,0,0,0,1.28,11.3,261.2,,
11/6/19 21:00,0,0,0,0,0,0,0,0,0,0,0.35,11.2,259.5,,
11/6/19 22:00,0,0,0,0,0,0,0,0,0,0,1.03,10.9,262.2,,
11/6/19 23:00,0,0,0,0,0,0,0,0,0,0,1.01,11,262.8,,
11/7/19 0:00,0,0,0,0,0,0,0,0,1,0,1.43,10.4,258.6,,
11/7/19 1:00,0,0,0,0,0,0,0,0,1,0,1.45,9.9,260.9,,
11/7/19 2:00,0,0,0,0,0,0,0,0,1,0,1.3,9.6,259.8,,
11/7/19 3:00,0,0,0,0,0,0,0,0,1,0,1.07,9.4,249.9,,
11/7/19 4:00,0,0,0,0,0,0,0,0,1,0,1.49,9.2,250.8,,
11/7/19 5:00,0,0,0,0,0,0,0,0,1,0,1.33,8.8,251.6,,
11/7/19 6:00,0,0,0,0,0,0,0,0,2,0,1.45,8.7,258.2,,
11/7/19 7:00,0,0,0,0,0,0,0,0,29,0,1.6,8.7,257.5,,
11/7/19 8:00,0,0,0,0,0,0,0,0,89,0,2.03,8.9,252.4,,
11/7/19 9:00,0,0,0,0,0,0,0,0,138,0,0.95,10,256,,
11/7/19 10:00,0,0,0,0,0,0,0,0,170,0,0.91,11.8,253.3,,
11/7/19 11:00,0,0,0,0,0,0,0,0,251,0,1.99,12.9,257.2,,
11/7/19 12:00,0,0,0,0,0,0,0,0,255,0,2.22,13,259.3,,
11/7/19 13:00,0,0,0,0,0,0,0,0,395,0,2.41,14.1,254.3,,
11/7/19 14:00,0,0,0,0,0,0,0,0,387,0,3.06,14.9,260.9,,
11/7/19 15:00,0,0,0,0,0,0,0,0,161,0,4.02,13.7,251.7,,
11/7/19 16:00,0,0,0,0,0,0,0,0,28,0,3.64,12.9,253,,
11/7/19 17:00,0,0,0,0,0,0,0,0,1,0,2.09,12.6,248.8,,
11/7/19 18:00,0,0,0,0,0,0,0,0,0,0,1.43,12.4,251.8,,
11/7/19 19:00,0,0,0,0,0,0,0,0,0,0,1.06,12,248.8,,
11/7/19 20:00,0,0,0,0,0,0,0,0,0,0,0.84,11.8,253.1,,
11/7/19 21:00,0,0,0,0,0,0,0,0,0,0,0.88,11.7,256.8,,
11/7/19 22:00,0,0,0,0,0,0,0,0,0,0,0.77,11.5,251.9,,
11/7/19 23:00,0,0,0,0,0,0,0,0,1,0,1.27,11.3,246.2,,
11/8/19 0:00,0,0,0,0,0,0,0,0,1,0,2.25,11.1,249.9,,
11/8/19 1:00,0,0,0,0,0,0,0,0,1,0,2.39,10.9,248.1,,
11/8/19 2:00,0,0,0,0,0,0,0,0,1,0,2.01,10.6,246.7,,
11/8/19 3:00,0,0,0,0,0,0,0,0,1,0,2.17,10.1,249.6,,
11/8/19 4:00,0,0,0,0,0,0,0,0,1,0,1.4,9.8,248.6,,
11/8/19 5:00,0,0,0,0,0,0,0,0,1,0,1.9,9.3,228.4,,
11/8/19 6:00,0,0,0,0,0,0,0,0,2,0,1.64,8.8,233.3,,
11/8/19 7:00,0,0,0,0,0,0,0,0,26,0,1.46,8.8,236.5,,
11/8/19 8:00,0,0,0,0,0,0,0,0,138,0,2.64,9.2,239.3,,
11/8/19 9:00,0,0,0,0,0,0,0,0,381,0,3.1,11.7,240.4,,
11/8/19 10:00,0,0,0,0,0,0,0,0,497,0,1.98,15.1,229.3,,
11/8/19 11:00,0,0,0,0,0,0,0,0,560,0,2.84,16.2,237.7,,
11/8/19 12:00,0,0,0,0,0,0,0,0,570,0,4.81,14.5,236.6,,
11/8/19 13:00,0,0,0,0,0,0,0,0,474,0,4.85,14.9,240.1,,
11/8/19 14:00,0,0,0,0,0,0,0,0,173,0,4.55,13.6,241.3,,
11/8/19 15:00,0,0,0,0,0,0,0,0,74,0,3.4,12.9,241.1,,
11/8/19 16:00,0,0,0,0,0,0,0,0,23,0,2.62,12.4,241,,
11/8/19 17:00,0,0,0,0,0,0,0,0,2,0,2.1,11.8,242.2,,
11/8/19 18:00,0,0,0,0,0,0,0,0,1,0,1.55,11.4,236.5,,
11/8/19 19:00,0,0,0,0,0,0,0,0,1,0,1.2,11.1,237.9,,
11/8/19 20:00,0,0,0,0,0,0,0,0,1,0,0.52,10.7,236.1,,
11/8/19 21:00,0,0,0,0,0,0,0,0,1,0,1.03,10.5,238.6,,
11/8/19 22:00,0,0,0,0,0,0,0,0,1,0,1.49,10.1,234.2,,
11/8/19 23:00,0,0,0,0,0,0,0,0,1,0,1.39,9.9,234.7,,
11/9/19 0:00,0,0,0,0,0,0,0,0,1,0,0.69,9.8,242.2,,
11/9/19 1:00,0,0,0,0,0,0,0,0,1,0,0.84,9.5,242.1,,
11/9/19 2:00,0,0,0,0,0,0,0,0,1,0,0.58,9.3,237.6,,
11/9/19 3:00,0,0,0,0,0,0,0,0,1,0,1.38,9,247.6,,
11/9/19 4:00,0,0,0,0,0,0,0,0,1,0,2.04,8.3,246.4,,
11/9/19 5:00,0,0,0,0,0,0,0,0,1,0,2.58,7.8,249.7,,
11/9/19 6:00,0,0,0,0,0,0,0,0,2,0,2.24,7.6,251.8,,
11/9/19 7:00,0,0,0,0,0,0,0,0,47,0,1.98,7.2,238.4,,
11/9/19 8:00,0,0,0,0,0,0,0,0,224,0,2.09,7.8,235.1,,
11/9/19 9:00,0,0,0,0,0,0,0,0,377,0,1.55,12.3,233.1,,
11/9/19 10:00,0,0,0,0,0,0,0,0,491,0,2.03,14.9,237.1,,
11/9/19 11:00,0,0,0,0,0,0,0,0,558,0,2.36,15.6,237.1,,
11/9/19 12:00,0,0,0,0,0,0,0,0,565,0,3.25,15.4,235.9,,
11/9/19 13:00,0,0,0,0,0,0,0,0,512,0,4.03,15.4,236.4,,
11/9/19 14:00,0,0,0,0,0,0,0,0,400,0,4.04,15.4,235,,
11/9/19 15:00,0,0,0,0,0,0,0,0,176,0,3.94,13.8,242,,
11/9/19 16:00,0,0,0,0,0,0,0,0,37,0,4.14,12.4,244.5,,
11/9/19 17:00,0,0,0,0,0,0,0,0,1,0,4.5,11.9,242.2,,
11/9/19 18:00,0,0,0,0,0,0,0,0,0,0,3.73,11.5,247,,
11/9/19 19:00,0,0,0,0,0,0,0,0,1,0,2.34,11.4,247.5,,
11/9/19 20:00,0,0,0,0,0,0,0,0,1,0,2.53,11.2,248.8,,
11/9/19 21:00,0,0,0,0,0,0,0,0,1,0,1.91,11.5,247.7,,
11/9/19 22:00,0,0,0,0,0,0,0,0,1,0,2.04,11.4,249.5,,
11/9/19 23:00,0,0,0,0,0,0,0,0,1,0,0.69,10.8,251.4,,
11/10/19 0:00,0,0,0,0,0,0,0,0,1,0,1.96,9.3,251.9,,
11/10/19 1:00,0,0,0,0,0,0,0,0,1,0,1.3,9,247.7,,
11/10/19 2:00,0,0,0,0,0,0,0,0,1,0,1.55,9.2,249.2,,
11/10/19 3:00,0,0,0,0,0,0,0,0,1,0,1.43,9.2,251,,
11/10/19 4:00,0,0,0,0,0,0,0,0,1,0,2.86,9.2,249.4,,
11/10/19 5:00,0,0,0,0,0,0,0,0,1,0,2.88,8.5,241.6,,
11/10/19 6:00,0,0,0,0,0,0,0,0,2,0,3.5,7.9,242.2,,
11/10/19 7:00,0,0,0,0,0,0,0,0,42,0,4.23,7.4,253.2,,
11/10/19 8:00,0,0,0,0,0,0,0,0,221,0,1.76,8.4,257.4,,
11/10/19 9:00,0,0,0,0,0,0,0,0,372,0,0.99,11.3,259.4,,
11/10/19 10:00,0,0,0,0,0,0,0,0,486,0,1.54,14.6,255.3,,
11/10/19 11:00,0,0,0,0,0,0,0,0,549,0,1.88,15,256.2,,
11/10/19 12:00,0,0,0,0,0,0,0,0,558,0,2.38,15.9,249,,
11/10/19 13:00,0,0,0,0,0,0,0,0,509,0,3.56,15.9,253.1,,
11/10/19 14:00,0,0,0,0,0,0,0,0,335,0,4.94,14.6,242.1,,
11/10/19 15:00,0,0,0,0,0,0,0,0,171,0,3.99,13.7,249.7,,
11/10/19 16:00,0,0,0,0,0,0,0,0,42,0,3.16,12.6,264,,
11/10/19 17:00,0,0,0,0,0,0,0,0,2,0,3.33,12,266.8,,
11/10/19 18:00,0,0,0,0,0,0,0,0,0,0,2.9,11.8,248.6,,
11/10/19 19:00,0,0,0,0,0,0,0,0,0,0,0.99,11.5,248.2,,
11/10/19 20:00,0,0,0,0,0,0,0,0,0,0,0.66,11.2,239.9,,
11/10/19 21:00,0,0,0,0,0,0,0,0,0,0,0.55,10.8,249.6,,
11/10/19 22:00,0,0,0,0,0,0,0,0,0,0,0.71,10.1,263.5,,
11/10/19 23:00,0,0,0,0,0,0,0,0,1,0,0.99,10.2,260,,
11/11/19 0:00,0,0,0,0,0,0,0,0,1,0,1.11,9.6,263.2,,
11/11/19 1:00,0,0,0,0,0,0,0,0,1,0,1.98,9.5,260.9,,
11/11/19 2:00,0,0,0,0,0,0,0,0,1,0,2.97,9.1,262,,
11/11/19 3:00,0,0,0,0,0,0,0,0,1,0,3.38,8.5,268.1,,
11/11/19 4:00,0,0,0,0,0,0,0,0,1,0,3.3,8.3,264.4,,
11/11/19 5:00,0,0,0,0,0,0,0,0,0,0,2,7.3,259,,
11/11/19 6:00,0,0,0,0,0,0,0,0,2,0,2.75,6.7,257.6,,
11/11/19 7:00,0,0,0,0,0,0,0,0,64,0,4.54,6.9,259.4,,
11/11/19 8:00,0,0,0,0,0,0,0,0,219,0,3.89,9.3,268.4,,
11/11/19 9:00,0,0,0,0,0,0,0,0,366,0,4.04,14.4,247.6,,
11/11/19 10:00,0,0,0,0,0,0,0,0,481,0,3.23,19,245.4,,
11/11/19 11:00,0,0,0,0,0,0,0,0,537,0,1.86,22.9,261.1,,
11/11/19 12:00,0,0,0,0,0,0,0,0,535,0,3.56,19.6,252.9,,
11/11/19 13:00,0,0,0,0,0,0,0,0,512,0,3.81,18.4,268.2,,
11/11/19 14:00,0,0,0,0,0,0,0,0,386,0,4.36,17.2,279.4,,
11/11/19 15:00,0,0,0,0,0,0,0,0,269,0,4.72,15.6,264,,
11/11/19 16:00,0,0,0,0,0,0,0,0,85,0,3.76,14.1,266.5,,
11/11/19 17:00,0,0,0,0,0,0,0,0,3,0,2.37,12.3,252.4,,
11/11/19 18:00,0,0,0,0,0,0,0,0,0,0,2.23,11.4,263.6,,
11/11/19 19:00,0,0,0,0,0,0,0,0,0,0,1.41,11.2,254.1,,
11/11/19 20:00,0,0,0,0,0,0,0,0,1,0,1.03,11.3,265.6,,
11/11/19 21:00,0,0,0,0,0,0,0,0,1,0,0.2,11.3,265.1,,
11/11/19 22:00,0,0,0,0,0,0,0,0,1,0,0.63,10.9,275.6,,
11/11/19 23:00,0,0,0,0,0,0,0,0,1,0,0.77,10.2,264.9,,
11/12/19 0:00,0,0,0,0,0,0,0,0,1,0,1.84,9.3,253.2,,
11/12/19 1:00,0,0,0,0,0,0,0,0,1,0,2.37,9,268.3,,
11/12/19 2:00,0,0,0,0,0,0,0,0,1,0,2.44,8.7,255.3,,
11/12/19 3:00,0,0,0,0,0,0,0,0,0,0.254,3.25,8.2,254.1,,
11/12/19 4:00,0,0,0,0,0,0,0,0,0,0,3.65,7.4,256.1,,
11/12/19 5:00,0,0,0,0,0,0,0,0,0,0,4.06,7.4,257.8,,
11/12/19 6:00,0,0,0,0,0,0,0,0,2,0,2.81,7.2,258.6,,
11/12/19 7:00,0,0,0,0,0,0,0,0,57,0,1.43,7.7,258.1,,
11/12/19 8:00,0,0,0,0,0,0,0,0,131,0,1.06,10.4,269.4,,
11/12/19 9:00,0,0,0,0,0,0,0,0,318,0,1.18,12.7,266.6,,
11/12/19 10:00,0,0,0,0,0,0,0,0,450,0,1.14,15.9,260.2,,
11/12/19 11:00,0,0,0,0,0,0,0,0,512,0,2.12,18.1,260.6,,
11/12/19 12:00,0,0,0,0,0,0,0,0,519,0,4.77,15.7,261.6,,
11/12/19 13:00,0,0,0,0,0,0,0,0,515,0,4.4,16,259.5,,
11/12/19 14:00,0,0,0,0,0,0,0,0,397,0,4.12,15.9,267.1,,
11/12/19 15:00,0,0,0,0,0,0,0,0,118,0,5.18,12.6,264.2,,
11/12/19 16:00,0,0,0,0,0,0,0,0,28,0,4.27,11.9,263.7,,
11/12/19 17:00,0,0,0,0,0,0,0,0,1,0,3.16,11.8,257.9,,
11/12/19 18:00,0,0,0,0,0,0,0,0,0,0,2.82,11.5,259,,
11/12/19 19:00,0,0,0,0,0,0,0,0,0,0,1.81,11.3,263.9,,
11/12/19 20:00,0,0,0,0,0,0,0,0,0,0,0.75,11.1,263.1,,
11/12/19 21:00,0,0,0,0,0,0,0,0,0,0,0.32,11,255.5,,
11/12/19 22:00,0,0,0,0,0,0,0,0,0,0,0.38,10.9,262.2,,
11/12/19 23:00,0,0,0,0,0,0,0,0,0,0,0.28,10.8,260.9,,
11/13/19 0:00,0,0,0,0,0,0,0,0,0,0,0.49,10.7,260.6,,
11/13/19 1:00,0,0,0,0,0,0,0,0,0,0,0.87,10.6,256.5,,
11/13/19 2:00,0,0,0,0,0,0,0,0,0,0,1.33,10.2,252.9,,
11/13/19 3:00,0,0,0,0,0,0,0,0,0,0,1.13,9.8,250,,
11/13/19 4:00,0,0,0,0,0,0,0,0,0,0,1.42,9.6,266,,
11/13/19 5:00,0,0,0,0,0,0,0,0,0,0,0.89,9.6,264.9,,
11/13/19 6:00,0,0,0,0,0,0,0,0,1,0,1.06,9.3,262.8,,
11/13/19 7:00,0,0,0,0,0,0,0,0,27,0,0.86,8.8,252.7,,
11/13/19 8:00,0,0,0,0,0,0,0,0,80,0,1.63,9.6,254,,
11/13/19 9:00,0,0,0,0,0,0,0,0,158,0,1.19,10.7,260.8,,
11/13/19 10:00,0,0,0,0,0,0,0,0,270,0,2.6,11.9,264.6,,
11/13/19 11:00,0,0,0,0,0,0,0,0,211,0,3.59,12.1,255.5,,
11/13/19 12:00,0,0,0,0,0,0,0,0,251,0,4.09,13.1,253.2,,
11/13/19 13:00,0,0,0,0,0,0,0,0,362,0,4.31,14.1,254.9,,
11/13/19 14:00,0,0,0,0,0,0,0,0,225,0,4.28,13.5,254.6,,
11/13/19 15:00,0,0,0,0,0,0,0,0,138,0,4.31,13.1,257.1,,
11/13/19 16:00,0,0,0,0,0,0,0,0,46,0,3.31,12.6,250.6,,
11/13/19 17:00,0,0,0,0,0,0,0,0,1,0,2.3,11.7,254.7,,
11/13/19 18:00,0,0,0,0,0,0,0,0,0,0,1.07,10.9,246.1,,
11/13/19 19:00,0,0,0,0,0,0,0,0,0,0,1.29,9.5,247.2,,
11/13/19 20:00,0,0,0,0,0,0,0,0,0,0,1.84,9.2,252.6,,
11/13/19 21:00,0,0,0,0,0,0,0,0,0,0,0.98,9,244.6,,
11/13/19 22:00,0,0,0,0,0,0,0,0,0,0,1.18,9,243.5,,
